Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
32	37	0	0.305138514	0	0	0	0	0	0	0	0	0	0	3
33	38	0	0.314674092	0	0	0	0	0	0	0	0	0	0	3
34	39	0	0.324209671	0	0	0	0	0	0	0	0	0	0	3
35	40	0	0.333745249	0	0	0	0	0	0	0	0	0	0	3
36	42	0	0.343280828	0	0	0	0	0	0	0	0	0	0	3
37	43	0	0.352816406	0	0	0	0	0	0	0	0	0	0	3
38	44	0	0.362351985	0	0	0	0	0	0	0	0	0	0	3
39	45	0	0.371887564	0	0	0	0	0	0	0	0	0	0	3
40	47	0	0.381423142	0	0	0	0	0	0	0	0	0	0	3
41	48	0	0.390958721	0	0	0	0	0	0	0	0	0	0	3
42	49	0	0.400494299	0	0	0	0	0	0	0	0	0	0	3
43	50	0	0.410029878	0	0	0	0	0	0	0	0	0	0	3
44	51	0	0.419565456	0	0	0	0	0	0	0	0	0	0	3
45	52	0	0.429101035	0	0	0	0	0	0	0	0	0	0	3
46	53	0	0.438636613	0	0	0	0	0	0	0	0	0	0	3
47	54	0	0.448172192	0	0	0	0	0	0	0	0	0	0	3
48	55	0	0.457707771	0	0	0	0	0	0	0	0	0	0	3
49	56	0	0.467243349	0	0	0	0	0	0	0	0	0	0	3
50	57	0	0.476778928	0	0	0	0	0	0	0	0	0	0	3
51	58	0	0.486314506	0	0	0	0	0	0	0	0	0	0	3
52	60	0	0.495850085	0	0	0	0	0	0	0	0	0	0	3
53	61	0	0.505385663	0	0	0	0	0	0	0	0	0	0	3
54	62	0	0.514921242	0	0	0	0	0	0	0	0	0	0	3
55	63	0	0.52445682	0	0	0	0	0	0	0	0	0	0	3
56	64	0	0.533992399	0	0	0	0	0	0	0	0	0	0	3
57	65	0	0.543527978	0	0	0	0	0	0	0	0	0	0	3
58	66	0	0.553063556	0	0	0	0	0	0	0	0	0	0	3
59	67	0	0.562599135	0	0	0	0	0	0	0	0	0	0	3
60	68	0	0.572134713	0	0	0	0	0	0	0	0	0	0	3
61	69	0	0.581670292	0	0	0	0	0	0	0	0	0	0	3
62	70	0	0.59120587	0	0	0	0	0	0	0	0	0	0	3
63	71	0	0.600741449	0	0	0	0	0	0	0	0	0	0	3
64	72	0	0.610277027	0	0	0	0	0	0	0	0	0	0	3
65	73	0	0.619812606	0	0	0	0	0	0	0	0	0	0	3
66	74	0	0.629348184	0	0	0	0	0	0	0	0	0	0	3
67	75	0	0.638883763	0	0	0	0	0	0	0	0	0	0	3
68	76	0	0.648419342	0	0	0	0	0	0	0	0	0	0	3
69	77	0	0.65795492	0	0	0	0	0	0	0	0	0	0	3
70	78	0	0.667490499	0	0	0	0	0	0	0	0	0	0	3
71	79	0	0.677026077	0	0	0	0	0	0	0	0	0	0	3
72	80	0	0.686561656	0	0	0	0	0	0	0	0	0	0	3
73	81	0	0.696097234	0	0	0	0	0	0	0	0	0	0	3
74	82	0	0.705632813	0	0	0	0	0	0	0	0	0	0	3
75	83	0	0.715168391	0	0	0	0	0	0	0	0	0	0	3
76	84	0	0.72470397	0	0	0	0	0	0	0	0	0	0	3
77	85	0	0.734239549	0	0	0	0	0	0	0	0	0	0	3
78	86	0	0.743775127	0	0	0	0	0	0	0	0	0	0	3
79	87	0	0.753310706	0	0	0	0	0	0	0	0	0	0	3
80	88	0	0.762846284	0	0	0	0	0	0	0	0	0	0	3
81	89	0	0.772381863	0	0	0	0	0	0	0	0	0	0	3
82	90	0	0.781917441	0	0	0	0	0	0	0	0	0	0	3
83	91	0	0.79145302	0	0	0	0	0	0	0	0	0	0	3
84	92	0	0.800988598	0	0	0	0	0	0	0	0	0	0	3
85	93	0	0.810524177	0	0	0	0	0	0	0	0	0	0	3
86	94	0	0.820059756	0	0	0	0	0	0	0	0	0	0	3
87	95	0	0.829595334	0	0	0	0	0	0	0	0	0	0	3
88	96	0	0.839130913	0	0	0	0	0	0	0	0	0	0	3
89	97	0	0.848666491	0	0	0	0	0	0	0	0	0	0	3
90	98	0	0.85820207	0	0	0	0	0	0	0	0	0	0	3
91	99	0	0.867737648	0	0	0	0	0	0	0	0	0	0	3
92	100	0	0.877273227	0	0	0	0	0	0	0	0	0	0	3
93	101	0	0.886808805	0	0	0	0	0	0	0	0	0	0	3
94	103	0	0.896344384	0	0	0	0	0	0	0	0	0	0	3
95	104	0	0.905879963	0	0	0	0	0	0	0	0	0	0	3
96	105	0	0.915415541	0	0	0	0	0	0	0	0	0	0	3
97	106	0	0.92495112	0	0	0	0	0	0	0	0	0	0	3
98	107	0	0.934486698	0	0	0	0	0	0	0	0	0	0	3
99	108	0	0.944022277	0	0	0	0	0	0	0	0	0	0	3
100	109	0	0.953557855	0	0	0	0	0	0	0	0	0	0	3
101	112	0	0.963093434	0	0	0	0	0	0	0	0	0	0	3
102	113	0	0.972629012	0	0	0	0	0	0	0	0	0	0	3
103	114	0	0.982164591	0	0	0	0	0	0	0	0	0	0	3
104	116	0	0.99170017	0	0	0	0	0	0	0	0	0	0	3
105	117	0	1.00123575	0	0	0	0	0	0.001	0	0	0	0	3
