Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
19	25	0	0.164584772	-223.118457	-298.003649	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
20	26	0	0.173247129	-226.654186	-294.436176	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
21	27	0	0.181909485	-228.029887	-291.273972	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
22	28	0	0.190571842	-232.919571	-288.621499	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
23	29	0	0.199234198	-237.839473	-286.413585	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
24	30	0	0.207896555	-243.431703	-284.622673	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
25	31	0	0.216558911	-243.6448	-282.983558	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
26	33	0	0.225221267	-240.838793	-281.362606	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
27	34	0	0.233883624	-238.705467	-279.782712	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
28	35	0	0.24254598	-232.47099	-278.093007	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
29	36	0	0.251208337	-226.325918	-276.307935	-447.564702	-223.118457	133.438975	0.5	0	0	1	0	3
30	37	0	0.259870693	-220.444676	-274.445827	-447.564702	-220.444676	133.438975	0.5	0	0	1	0	3
31	38	0	0.26853305	-214.968886	-272.527216	-447.564702	-214.968886	133.438975	0.5	0	0	1	0	3
32	40	0	0.277195406	-208.862554	-270.537695	-447.564702	-208.862554	133.438975	0.5	0	0	1	0	3
33	41	0	0.285857762	-203.691453	-268.512051	-447.564702	-203.691453	133.438975	0.5	0	0	1	0	3
34	42	0	0.294520119	-198.6772	-266.458085	-447.564702	-198.6772	133.438975	0.5	0	0	1	0	3
35	43	0	0.303182475	-194.526329	-264.402892	-447.564702	-194.526329	133.438975	0.5	0	0	1	0	3
36	44	0	0.311844832	-190.201356	-262.341738	-447.564702	-190.201356	133.438975	0.5	0	0	1	0	3
37	45	0	0.320507188	-186.183603	-260.28341	-447.564702	-186.183603	133.438975	0.5	0	0	1	0	3
38	47	0	0.329169545	-182.197408	-258.228516	-447.564702	-182.197408	133.438975	0.5	0	0	1	0	3
39	48	0	0.337831901	-178.369696	-256.180853	-447.564702	-178.369696	133.438975	0.5	0	0	1	0	3
40	49	0	0.346494258	-175.093958	-254.153681	-447.564702	-175.093958	133.438975	0.5	0	0	1	0	3
41	50	0	0.355156614	-172.091866	-252.152173	-447.564702	-172.091866	133.51813	0.5	0	0	1	0	3
42	51	0	0.36381897	-168.704116	-250.165315	-447.564702	-168.704116	135.504989	0.5	0	0	1	0	3
43	53	0	0.372481327	-166.028925	-248.208655	-447.564702	-166.028925	137.461649	0.5	0	0	1	0	3
44	54	0	0.381143683	-163.640925	-246.286661	-447.564702	-163.640925	139.383643	0.5	0	0	1	0	3
45	55	0	0.38980604	-162.109169	-244.41605	-447.564702	-162.109169	141.254254	0.5	0	0	1	0	3
46	56	0	0.398468396	-161.077762	-242.604348	-447.564702	-161.077762	143.065956	0.5	0	0	1	0	3
47	58	0	0.407130753	-160.190973	-240.850872	-447.564702	-160.190973	144.819432	0.5	0	0	1	0	3
48	59	0	0.415793109	-159.384388	-239.153654	-447.564702	-159.384388	146.51665	0.5	0	0	1	0	3
49	60	0	0.424455466	-159.141482	-237.520752	-447.564702	-159.141482	148.149552	0.5	0	0	1	0	3
50	61	0	0.433117822	-158.308669	-235.93651	-447.564702	-158.308669	149.733793	0.5	0	0	1	0	3
51	63	0	0.441780178	-158.071168	-234.409739	-447.564702	-158.071168	151.260565	0.5	0	0	1	0	3
52	64	0	0.450442535	-157.466612	-232.930063	-447.564702	-157.466612	152.74024	0.5	0	0	1	0	3
53	65	0	0.459104891	-157.1431	-231.500121	-447.564702	-157.1431	154.170183	0.5	0	0	1	0	3
54	66	0	0.467767248	-156.991285	-230.120328	-447.564702	-156.991285	155.549976	0.5	0	0	1	0	3
55	67	0	0.476429604	-156.559459	-228.782857	-447.564702	-156.559459	156.887446	0.5	0	0	1	0	3
56	69	0	0.485091961	-156.328691	-227.489033	-447.564702	-156.328691	158.181271	0.5	0	0	1	0	3
57	70	0	0.493754317	-156.109502	-226.23676	-447.564702	-156.109502	159.433543	0.5	0	0	1	0	3
58	71	0	0.502416673	-156.018539	-225.026101	-447.564702	-156.018539	160.644202	0.5	0	0	1	0	3
59	72	0	0.51107903	-155.978394	-223.366568	-447.564702	-155.978394	162.303736	0.5	0	0	1	0	3
60	73	0	0.519741386	-156.067467	-220.190116	-447.564702	-155.978394	165.480188	0.5	0	0	1	0	3
61	74	0	0.528403743	-156.064394	-215.738856	-447.564702	-155.978394	169.931448	0.5	0	0	1	0	3
62	76	0	0.537066099	-156.125448	-210.764211	-447.564702	-155.978394	174.906093	0.5	0	0	1	0	3
63	77	0	0.545728456	-156.249931	-205.741543	-415.031777	-155.978394	179.928761	0.5	0	0	1	0	3
64	78	0	0.554390812	-156.28938	-201.280467	-366.952577	-155.978394	181.715876	0.5	0	0	1	0	3
65	79	0	0.563053169	-156.276877	-197.648127	-325.270457	-155.978394	169.292063	0.5	0	0	1	0	3
66	80	0	0.571715525	-156.255363	-194.734074	-296.015619	-155.978394	140.037224	0.5	0	0	1	0	3
67	81	0	0.580377881	-156.100023	-192.321736	-273.238293	-155.978394	117.259899	0.5	0	0	1	0	3
68	83	0	0.589040238	-155.940426	-190.299359	-252.727026	-155.940426	96.7865998	0.5	0	0	1	0	3
69	84	0	0.597702594	-155.961475	-188.630987	-243.6448	-155.940426	87.7043738	0.5	0	0	1	0	3
70	85	0	0.606364951	-155.662512	-187.197309	-243.6448	-155.662512	87.982288	0.5	0	0	1	0	3
71	86	0	0.615027307	-155.530813	-185.859449	-243.6448	-155.530813	88.1139863	0.5	0	0	1	0	3
72	87	0	0.623689664	-155.515297	-184.556627	-243.6448	-155.515297	88.1295025	0.5	0	0	1	0	3
73	88	0	0.63235202	-155.181057	-183.243949	-243.6448	-155.181057	88.4637428	0.5	0	0	1	0	3
74	89	0	0.641014377	-155.05428	-182.001934	-243.6448	-155.05428	88.5905196	0.5	0	0	1	0	3
75	91	0	0.649676733	-155.124344	-180.798787	-243.6448	-155.05428	88.5905196	0.5	0	0	1	0	3
76	92	0	0.658339089	-154.808043	-179.599112	-243.6448	-154.808043	88.8367571	0.5	0	0	1	0	3
77	93	0	0.667001446	-154.73221	-178.420039	-243.6448	-154.73221	88.9125901	0.5	0	0	1	0	3
78	94	0	0.675663802	-154.824459	-177.181596	-243.6448	-154.73221	88.9125901	0.5	0	0	1	0	3
79	95	0	0.684326159	-154.713011	-175.917512	-243.6448	-154.713011	88.9317884	0.5	0	0	1	0	3
80	96	0	0.692988515	-154.682877	-174.568603	-243.6448	-154.682877	88.9619224	0.5	0	0	1	0	3
81	97	0	0.701650872	-154.73315	-173.135735	-243.6448	-154.682877	88.9619224	0.5	0	0	1	0	3
82	98	0	0.710313228	-154.675103	-171.605449	-243.6448	-154.675103	88.9696963	0.5	0	0	1	0	3
83	99	0	0.718975584	-154.663104	-170.071282	-240.838793	-154.663104	86.1756884	0.5	0	0	1	0	3
84	101	0	0.727637941	-154.759909	-168.587163	-238.705467	-154.663104	84.0423624	0.5	0	0	1	0	3
85	102	0	0.736300297	-154.567342	-167.136506	-232.47099	-154.567342	77.9036481	0.5	0	0	1	0	3
86	103	0	0.744962654	-154.60752	-165.794032	-226.325918	-154.567342	71.7585759	0.5	0	0	1	0	3
87	104	0	0.75362501	-154.633002	-164.557948	-220.444676	-154.567342	65.8773342	0.5	0	0	1	0	3
88	105	0	0.762287367	-154.53151	-163.421514	-214.968886	-154.53151	60.4373764	0.5	0	0	1	0	3
89	106	0	0.770949723	-154.568954	-162.380136	-208.862554	-154.53151	54.3310437	0.5	0	0	1	0	3
90	107	0	0.77961208	-154.467279	-161.442286	-203.691453	-154.467279	49.2241737	0.5	0	0	1	0	3
91	108	0	0.788274436	-154.478172	-160.593781	-198.6772	-154.467279	44.2099208	0.5	0	0	1	0	3
92	110	0	0.796936792	-154.468944	-159.83157	-194.526329	-154.467279	40.0590495	0.5	0	0	1	0	3
93	111	0	0.805599149	-154.355293	-159.138966	-190.201356	-154.355293	35.8460636	0.5	0	0	1	0	3
94	112	0	0.814261505	-154.332546	-158.520538	-186.183603	-154.332546	31.8510569	0.5	0	0	1	0	3
95	113	0	0.822923862	-154.292126	-157.970685	-182.197408	-154.292126	27.9052829	0.5	0	0	1	0	3
96	114	0	0.831586218	-154.164986	-157.487367	-178.369696	-154.164986	24.2047101	0.5	0	0	1	0	3
97	115	0	0.840248575	-154.172877	-157.070181	-175.093958	-154.164986	20.9289726	0.5	0	0	1	0	3
98	116	0	0.848910931	-154.082435	-156.707913	-172.091866	-154.082435	18.0094312	0.5	0	0	1	0	3
99	117	0	0.857573287	-154.056051	-156.396951	-168.704116	-154.056051	14.6480651	0.5	0	0	1	0	3
100	119	0	0.866235644	-154.119427	-156.145491	-166.028925	-154.056051	11.9728745	0.5	0	0	1	0	3
101	122	0	0.874898	-153.987512	-155.93788	-163.640925	-153.987512	9.6534131	0.5	0	0	1	0	3
102	123	0	0.883560357	-154.015076	-155.771917	-162.109169	-153.987512	8.12165731	0.5	0	0	1	0	3
103	124	0	0.892222713	-154.10946	-155.633991	-161.077762	-153.987512	7.09025085	0.5	0	0	1	0	3
104	125	0	0.90088507	-153.979816	-155.511613	-160.190973	-153.979816	6.21115776	0.5	0	0	1	0	3
105	126	0	0.909547426	-154.021113	-155.405236	-159.384388	-153.979816	5.40457238	0.5	0	0	1	0	3
106	127	0	0.918209783	-154.047343	-155.313218	-159.141482	-153.979816	5.16166636	0.5	0	0	1	0	3
107	129	0	0.926872139	-153.994589	-155.224478	-158.308669	-153.979816	4.32885351	0.5	0	0	1	0	3
108	130	0	0.935534495	-154.04939	-155.151043	-158.071168	-153.979816	4.09135237	0.5	0	0	1	0	3
109	131	0	0.944196852	-153.979436	-155.080495	-157.466612	-153.979436	3.48717583	0.5	0	0	1	0	3
110	132	0	0.952859208	-154.022496	-155.021114	-157.1431	-153.979436	3.16366369	0.5	0	0	1	0	3
111	133	0	0.961521565	-154.039202	-154.967599	-156.991285	-153.979436	3.01184895	0.5	0	0	1	0	3
112	134	0	0.970183921	-153.998728	-154.916003	-156.559459	-153.979436	2.58002296	0.5	0	0	1	0	3
113	136	0	0.978846278	-154.09323	-154.873482	-156.328691	-153.979436	2.34925471	0.5	0	0	1	0	3
114	137	0	0.987508634	-154.014842	-154.833588	-156.28938	-153.979436	2.3099436	0.5	0	0	1	0	3
115	138	0	0.996170991	-154.006106	-154.797322	-156.28938	-153.979436	2.3099436	0.5	0	0	1	0	3
116	139	0	1.00483335	-154.040385	-154.763216	-156.28938	-153.979436	2.3099436	0.5	0	21.6	1	0	3
117	140	0	1.0134957	-153.945017	-154.728158	-156.28938	-153.945017	2.34436339	0.5	0	21.3	1	0	3
118	141	0	1.02215806	-153.93354	-154.691366	-156.28938	-153.93354	2.3558404	0.5	0	21.2	1	0	3
119	142	0	1.03082042	-154.051563	-154.656662	-156.28938	-153.93354	2.3558404	0.5	0	21.2	1	0	3
120	143	0	1.03948277	-153.922989	-154.618689	-156.28938	-153.922989	2.36639097	0.5	0	21.1	1	0	3
121	145	0	1.04814513	-153.946866	-154.578981	-156.28938	-153.922989	2.36639097	0.5	0	21.1	1	0	3
122	146	0	1.05680749	-153.963665	-154.538882	-156.276877	-153.922989	2.35388809	0.5	0	21.2	1	0	3
123	147	0	1.06546984	-153.817649	-154.496482	-156.255363	-153.817649	2.43771327	0.5	0	20.5	1	0	3
124	148	0	1.0741322	-153.790053	-154.453976	-156.100023	-153.790053	2.30997019	0.5	0	21.6	1	0	3
125	149	0	1.08279455	-153.888455	-154.415846	-155.961475	-153.790053	2.1714223	0.5	0	23	1	0	3
126	150	0	1.09145691	-153.738939	-154.377889	-155.961475	-153.738939	2.22253603	0.5	0	22.4	1	0	3
127	151	0	1.10011927	-153.765611	-154.340029	-155.662512	-153.738939	1.92357291	0.5	0	25.9	1	0	3
128	152	0	1.10878162	-153.805047	-154.308004	-155.530813	-153.738939	1.79187465	0.5	0	27.9	1	0	3
129	153	0	1.11744398	-153.703051	-154.276491	-155.515297	-153.703051	1.81224642	0.5	0	27.5	1	0	3
130	155	0	1.12610634	-153.703233	-154.245248	-155.181057	-153.703051	1.47800618	0.5	0	33.8	1	0	3
131	156	0	1.13476869	-153.805302	-154.221529	-155.124344	-153.703051	1.42129361	0.5	0	35.1	1	0	3
132	157	0	1.14343105	-153.692998	-154.198058	-155.124344	-153.692998	1.43134603	0.5	0	34.9	1	0	3
133	158	0	1.15209341	-153.723745	-154.17391	-154.824459	-153.692998	1.1314611	0.5	0	44.1	1	0	3
134	159	0	1.16075576	-153.777421	-154.156141	-154.824459	-153.692998	1.1314611	0.5	0	44.1	1	0	3
135	160	0	1.16941812	-153.666986	-154.137775	-154.824459	-153.666986	1.15747396	0.5	0	43.1	1	0	3
136	161	0	1.17808048	-153.66626	-154.117806	-154.759909	-153.66626	1.09364836	0.5	0	45.7	1	0	3
137	162	0	1.18674283	-153.757697	-154.101335	-154.759909	-153.66626	1.09364836	0.5	0	45.7	1	0	3
138	163	0	1.19540519	-153.627847	-154.083145	-154.759909	-153.627847	1.13206125	0.5	0	44.1	1	0	3
139	164	0	1.20406755	-153.662337	-154.064682	-154.759909	-153.627847	1.13206125	0.5	0	44.1	1	0	3
140	166	0	1.2127299	-153.72637	-154.048325	-154.759909	-153.627847	1.13206125	0.5	0	44.1	1	0	3
141	167	0	1.22139226	-153.61473	-154.030249	-154.759909	-153.61473	1.1451782	0.5	0	43.6	1	0	3
142	168	0	1.23005461	-153.614002	-154.010492	-154.633002	-153.614002	1.01900049	0.5	0	49	1	0	3
143	169	0	1.23871697	-153.735746	-153.996155	-154.633002	-153.614002	1.01900049	0.5	0	49	1	0	3
144	170	0	1.24737933	-153.636615	-153.979415	-154.633002	-153.614002	1.01900049	0.5	0	49	1	0	3
145	171	0	1.25604168	-153.713292	-153.963558	-154.568954	-153.614002	0.95495198	0.5	0	52.3	1	0	3
146	172	0	1.26470404	-153.717951	-153.949531	-154.568954	-153.614002	0.95495198	0.5	0	52.3	1	0	3
147	173	0	1.2733664	-153.675222	-153.934122	-154.478172	-153.614002	0.864169738	0.5	0	57.8	1	0	3
148	174	0	1.28202875	-153.645998	-153.919962	-154.478172	-153.614002	0.864169738	0.5	0	57.8	1	0	3
149	175	0	1.29069111	-153.725773	-153.906989	-154.468944	-153.614002	0.854942517	0.5	0	58.4	1	0	3
150	177	0	1.29935347	-153.678811	-153.893366	-154.355293	-153.614002	0.74129084	0.5	0	67.4	1	0	3
151	178	0	1.30801582	-153.673293	-153.881608	-154.332546	-153.614002	0.718543932	0.5	0	69.5	1	0	3
152	179	0	1.31667818	-153.7234	-153.871105	-154.292126	-153.614002	0.678123689	0.5	0	73.7	1	0	3
153	180	0	1.32534054	-153.619801	-153.859513	-154.172877	-153.614002	0.558875077	0.5	0	89.4	1	0	3
154	181	0	1.33400289	-153.61697	-153.850065	-154.172877	-153.614002	0.558875077	0.5	0	89.4	1	0	3
155	182	0	1.34266525	-153.727024	-153.842378	-154.119427	-153.614002	0.505425086	0.5	0	98.9	1	0	3
156	183	0	1.3513276	-153.634227	-153.83465	-154.119427	-153.614002	0.505425086	0.5	0	98.9	1	0	3
157	184	0	1.35998996	-153.642957	-153.827528	-154.119427	-153.614002	0.505425086	0.5	0	98.9	1	0	3
158	185	0	1.36865232	-153.713925	-153.820536	-154.10946	-153.614002	0.495457735	0.5	0	100	1	0	3
