Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
58	71	0	0.502416673	0.486126657	0.701142229	0.486126657	1.39453384	0.500539419	0	0	0	0	0	3
59	72	0	0.51107903	0.486001572	0.695971411	0.486001572	1.39453384	0.505710236	0	0	0	0	0	3
60	73	0	0.519741386	0.486279106	0.686074139	0.486001572	1.39453384	0.515607509	0	0	0	0	0	3
61	74	0	0.528403743	0.486269533	0.672204786	0.486001572	1.39453384	0.529476862	0	0	0	0	0	3
62	76	0	0.537066099	0.486459764	0.656704657	0.486001572	1.39453384	0.544976991	0	0	0	0	0	3
63	77	0	0.545728456	0.486847634	0.641054895	0.486001572	1.2931669	0.560626753	0	0	0	0	0	3
64	78	0	0.554390812	0.48697055	0.627154958	0.486001572	1.14336046	0.566195092	0	0	0	0	0	3
65	79	0	0.563053169	0.486931593	0.615837218	0.486001572	1.01348622	0.52748465	0	0	0	0	0	3
66	80	0	0.571715525	0.486864557	0.606757535	0.486001572	0.922333229	0.436331657	0	0	0	0	0	3
67	81	0	0.580377881	0.486380545	0.599241109	0.486001572	0.851363041	0.365361469	0	0	0	0	0	3
68	83	0	0.589040238	0.485883269	0.592939734	0.485883269	0.787453496	0.301570226	0	0	0	0	0	3
69	84	0	0.597702594	0.485948854	0.587741378	0.485883269	0.759154858	0.273271588	0	0	0	0	0	3
70	85	0	0.606364951	0.485017337	0.583274284	0.485017337	0.759154858	0.274137521	0	0	0	0	0	3
71	86	0	0.615027307	0.484606988	0.579105746	0.484606988	0.759154858	0.27454787	0	0	0	0	0	3
72	87	0	0.623689664	0.484558642	0.575046378	0.484558642	0.759154858	0.274596216	0	0	0	0	0	3
73	88	0	0.63235202	0.483517207	0.570956304	0.483517207	0.759154858	0.27563765	0	0	0	0	0	3
74	89	0	0.641014377	0.483122193	0.567086398	0.483122193	0.759154858	0.276032665	0	0	0	0	0	3
75	91	0	0.649676733	0.483340501	0.563337603	0.483122193	0.759154858	0.276032665	0	0	0	0	0	3
76	92	0	0.658339089	0.48235496	0.559599625	0.48235496	0.759154858	0.276799898	0	0	0	0	0	3
77	93	0	0.667001446	0.482118677	0.555925838	0.482118677	0.759154858	0.27703618	0	0	0	0	0	3
78	94	0	0.675663802	0.482406112	0.552067063	0.482118677	0.759154858	0.27703618	0	0	0	0	0	3
79	95	0	0.684326159	0.482058859	0.548128397	0.482058859	0.759154858	0.277095999	0	0	0	0	0	3
80	96	0	0.692988515	0.481964966	0.543925432	0.481964966	0.759154858	0.277189891	0	0	0	0	0	3
81	97	0	0.701650872	0.482121608	0.539460866	0.481964966	0.759154858	0.277189891	0	0	0	0	0	3
82	98	0	0.710313228	0.481940744	0.53469276	0.481940744	0.759154858	0.277214113	0	0	0	0	0	3
83	99	0	0.718975584	0.481903357	0.529912561	0.481903357	0.750411827	0.26850847	0	0	0	0	0	3
84	101	0	0.727637941	0.482204982	0.525288305	0.481903357	0.743764754	0.261861397	0	0	0	0	0	3
85	102	0	0.736300297	0.481604978	0.520768309	0.481604978	0.724339208	0.24273423	0	0	0	0	0	3
86	103	0	0.744962654	0.481730167	0.516585395	0.481604978	0.705192231	0.223587253	0	0	0	0	0	3
87	104	0	0.75362501	0.481809565	0.51273397	0.481604978	0.686867304	0.205262326	0	0	0	0	0	3
88	105	0	0.762287367	0.481493332	0.509193039	0.481493332	0.669805694	0.188312362	0	0	0	0	0	3
89	106	0	0.770949723	0.481610001	0.505948286	0.481493332	0.650779423	0.169286091	0	0	0	0	0	3
90	107	0	0.77961208	0.481293199	0.503026109	0.481293199	0.634667171	0.153373971	0	0	0	0	0	3
91	108	0	0.788274436	0.481327139	0.500382316	0.481293199	0.61904363	0.137750431	0	0	0	0	0	3
92	110	0	0.796936792	0.481298389	0.498007398	0.481293199	0.606110237	0.124817037	0	0	0	0	0	3
93	111	0	0.805599149	0.48094427	0.495849364	0.48094427	0.592634375	0.111690105	0	0	0	0	0	3
94	112	0	0.814261505	0.480873394	0.49392245	0.480873394	0.580115753	0.0992423585	0	0	0	0	0	3
95	113	0	0.822923862	0.480747452	0.492209204	0.480747452	0.567695464	0.0869480123	0	0	0	0	0	3
96	114	0	0.831586218	0.480351306	0.49070327	0.480351306	0.555768976	0.0754176705	0	0	0	0	0	3
97	115	0	0.840248575	0.480375894	0.489403389	0.480351306	0.545562347	0.0652110416	0	0	0	0	0	3
98	116	0	0.848910931	0.480094092	0.488274626	0.480094092	0.53620835	0.056114258	0	0	0	0	0	3
99	117	0	0.857573287	0.480011884	0.487305722	0.480011884	0.52565271	0.0456408253	0	0	0	0	0	3
100	119	0	0.866235644	0.480209353	0.486522216	0.480011884	0.517317281	0.0373053963	0	0	0	0	0	3
101	122	0	0.874898	0.479798327	0.485875337	0.479798327	0.509876685	0.0300783577	0	0	0	0	0	3
