Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
24	30	0	0.207896555	101329.757	101325.194	101316.749	101331.625	3.65197263	0	0	0	0	0	3
25	31	0	0.216558911	101332.267	101325.477	101316.749	101332.267	3.65197263	0	0	0	0	0	3
26	33	0	0.225221267	101332.233	101325.737	101316.749	101332.267	3.65197263	0	0	0	0	0	3
27	34	0	0.233883624	101329.257	101325.867	101316.749	101332.267	3.65197263	0	0	0	0	0	3
28	35	0	0.24254598	101326.185	101325.879	101316.749	101332.267	3.65197263	0	0	0	0	0	3
29	36	0	0.251208337	101324.608	101325.835	101316.749	101332.267	3.65197263	0	0	0	0	0	3
30	37	0	0.259870693	101324.63	101325.795	101316.749	101332.267	3.65197263	0	0	0	0	0	3
31	38	0	0.26853305	101325.83	101325.796	101316.749	101332.267	3.65197263	0	0	0	0	0	3
32	40	0	0.277195406	101326.668	101325.823	101316.749	101332.267	3.65197263	0	0	0	0	0	3
33	41	0	0.285857762	101326.832	101325.854	101316.749	101332.267	3.65197263	0	0	0	0	0	3
34	42	0	0.294520119	101326.62	101325.876	101316.749	101332.267	3.65197263	0	0	0	0	0	3
35	43	0	0.303182475	101326.367	101325.89	101316.749	101332.267	3.65197263	0	0	0	0	0	3
36	44	0	0.311844832	101326.179	101325.898	101316.749	101332.267	3.65197263	0	0	0	0	0	3
37	45	0	0.320507188	101326.11	101325.904	101316.749	101332.267	3.65197263	0	0	0	0	0	3
38	47	0	0.329169545	101326.064	101325.908	101316.749	101332.267	3.65197263	0	0	0	0	0	3
39	48	0	0.337831901	101326.01	101325.911	101316.749	101332.267	3.65197263	0	0	0	0	0	3
40	49	0	0.346494258	101325.957	101325.912	101316.749	101332.267	3.65197263	0	0	0	0	0	3
41	50	0	0.355156614	101325.893	101325.912	101316.749	101332.267	3.65197263	0	0	0	0	0	3
42	51	0	0.36381897	101325.832	101325.91	101316.749	101332.267	3.65197263	0	0	0	0	0	3
43	53	0	0.372481327	101325.778	101325.907	101316.749	101332.267	3.65197263	0	0	0	0	0	3
44	54	0	0.381143683	101325.735	101325.903	101316.749	101332.267	3.65197263	0	0	0	0	0	3
45	55	0	0.38980604	101325.704	101325.898	101316.749	101332.267	3.65197263	0	0	0	0	0	3
46	56	0	0.398468396	101325.675	101325.893	101316.749	101332.267	3.65197263	0	0	0	0	0	3
47	58	0	0.407130753	101325.656	101325.888	101316.749	101332.267	3.65197263	0	0	0	0	0	3
48	59	0	0.415793109	101325.636	101325.883	101316.749	101332.267	3.65197263	0	0	0	0	0	3
49	60	0	0.424455466	101325.622	101325.878	101316.749	101332.267	3.65197263	0	0	0	0	0	3
50	61	0	0.433117822	101325.608	101325.872	101316.749	101332.267	3.65197263	0	0	0	0	0	3
51	63	0	0.441780178	101325.596	101325.867	101316.749	101332.267	3.65197263	0	0	0	0	0	3
52	64	0	0.450442535	101325.588	101325.862	101316.749	101332.267	3.65197263	0	0	0	0	0	3
53	65	0	0.459104891	101325.582	101325.856	101316.749	101332.267	3.65197263	0	0	0	0	0	3
54	66	0	0.467767248	101325.575	101325.851	101316.749	101332.267	3.65197263	0	0	0	0	0	3
55	67	0	0.476429604	101325.568	101325.846	101316.749	101332.267	3.65197263	0	0	0	0	0	3
56	69	0	0.485091961	101325.568	101325.841	101316.749	101332.267	3.65197263	0	0	0	0	0	3
57	70	0	0.493754317	101325.566	101325.836	101316.749	101332.267	3.65197263	0	0	0	0	0	3
58	71	0	0.502416673	101325.566	101325.831	101316.749	101332.267	3.65197263	0	0	0	0	0	3
59	72	0	0.51107903	101325.566	101325.827	101316.749	101332.267	3.65197263	0	0	0	0	0	3
60	73	0	0.519741386	101325.566	101325.811	101316.749	101332.267	3.65197263	0	0	0	0	0	3
61	74	0	0.528403743	101325.563	101325.791	101316.749	101332.267	3.65197263	0	0	0	0	0	3
62	76	0	0.537066099	101325.566	101325.77	101316.749	101332.267	3.65197263	0	0	0	0	0	3
63	77	0	0.545728456	101325.566	101325.742	101316.749	101332.267	3.65197263	0	0	0	0	0	3
64	78	0	0.554390812	101325.566	101325.702	101316.749	101332.267	3.65197263	0	0	0	0	0	3
65	79	0	0.563053169	101325.568	101325.642	101316.749	101332.267	3.65197263	0	0	0	0	0	3
66	80	0	0.571715525	101325.57	101325.563	101316.749	101332.267	3.65197263	0	0	0	0	0	3
67	81	0	0.580377881	101325.568	101325.468	101316.749	101332.267	3.65197263	0	0	0	0	0	3
68	83	0	0.589040238	101325.567	101325.364	101316.749	101332.267	3.65197263	0	0	0	0	0	3
69	84	0	0.597702594	101325.567	101325.268	101316.749	101332.267	3.65197263	0	0	0	0	0	3
70	85	0	0.606364951	101325.567	101325.207	101316.749	101332.267	3.45292013	0	0	0	0	0	3
71	86	0	0.615027307	101325.567	101325.199	101316.749	101332.267	3.02519945	0	0	0	0	0	3
72	87	0	0.623689664	101325.564	101325.254	101316.749	101332.267	2.43806952	0	0	0	0	0	3
73	88	0	0.63235202	101325.565	101325.365	101316.749	101332.267	1.77411264	0	0	0	0	0	3
74	89	0	0.641014377	101325.564	101325.517	101316.753	101332.267	1.18854993	0	0	0	0	0	3
75	91	0	0.649676733	101325.564	101325.668	101318.212	101332.267	0.978125432	0	0	0	0	0	3
76	92	0	0.658339089	101325.56	101325.795	101319.938	101332.267	0.978125432	0	0	0	0	0	3
77	93	0	0.667001446	101325.56	101325.892	101321.135	101332.267	0.978125432	0	0	0	0	0	3
78	94	0	0.675663802	101325.56	101325.968	101321.809	101332.267	1.03449737	0	0	0	0	0	3
79	95	0	0.684326159	101325.558	101326.033	101323.37	101332.267	1.09912651	0	0	0	0	0	3
80	96	0	0.692988515	101325.556	101326.071	101324.608	101332.267	1.0748431	0	0	0	0	0	3
81	97	0	0.701650872	101325.555	101326.057	101324.608	101332.267	0.876456473	0	0	0	0	0	3
82	98	0	0.710313228	101325.551	101325.984	101324.608	101332.267	0.87128329	0	0	0	0	0	3
83	99	0	0.718975584	101325.548	101325.868	101324.608	101332.233	0.87128329	0	0	0	0	0	3
84	101	0	0.727637941	101325.546	101325.753	101324.608	101329.257	0.87128329	0	0	0	0	0	3
85	102	0	0.736300297	101325.545	101325.689	101324.608	101326.832	0.87128329	0	0	0	0	0	3
86	103	0	0.744962654	101325.545	101325.678	101324.608	101326.832	0.87128329	0	0	0	0	0	3
87	104	0	0.75362501	101325.547	101325.694	101324.63	101326.832	0.87128329	0	0	0	0	0	3
88	105	0	0.762287367	101325.544	101325.71	101325.544	101326.832	0.87128329	0	0	0	0	0	3
89	106	0	0.770949723	101325.548	101325.705	101325.544	101326.832	0.87128329	0	0	0	0	0	3
90	107	0	0.77961208	101325.546	101325.686	101325.544	101326.832	0.87128329	0	0	0	0	0	3
91	108	0	0.788274436	101325.547	101325.664	101325.544	101326.62	0.87128329	0	0	0	0	0	3
92	110	0	0.796936792	101325.548	101325.645	101325.544	101326.367	0.823085096	0	0	0	0	0	3
93	111	0	0.805599149	101325.549	101325.631	101325.544	101326.179	0.635104573	0	0	0	0	0	3
94	112	0	0.814261505	101325.546	101325.62	101325.544	101326.11	0.565727763	0	0	0	0	0	3
95	113	0	0.822923862	101325.55	101325.611	101325.544	101326.064	0.520119765	0	0	0	0	0	3
96	114	0	0.831586218	101325.545	101325.602	101325.544	101326.01	0.465466689	0	0	0	0	0	3
97	115	0	0.840248575	101325.547	101325.594	101325.544	101325.957	0.41230822	0	0	0	0	0	3
98	116	0	0.848910931	101325.544	101325.586	101325.544	101325.893	0.349034902	0	0	0	0	0	3
99	117	0	0.857573287	101325.547	101325.581	101325.544	101325.832	0.288656027	0	0	0	0	0	3
100	119	0	0.866235644	101325.542	101325.576	101325.542	101325.778	0.235874339	0	0	0	0	0	3
101	122	0	0.874898	101325.544	101325.571	101325.542	101325.735	0.193077435	0	0	0	0	0	3
102	123	0	0.883560357	101325.54	101325.568	101325.54	101325.704	0.163948504	0	0	0	0	0	3
103	124	0	0.892222713	101325.544	101325.565	101325.54	101325.675	0.135704147	0	0	0	0	0	3
104	125	0	0.90088507	101325.54	101325.563	101325.54	101325.656	0.115923924	0	0	0	0	0	3
105	126	0	0.909547426	101325.541	101325.561	101325.54	101325.636	0.0960229242	0	0	0	0	0	3
106	127	0	0.918209783	101325.54	101325.559	101325.54	101325.622	0.0821732586	0	0	0	0	0	3
107	129	0	0.926872139	101325.541	101325.558	101325.54	101325.608	0.0684784062	0	0	0	0	0	3
108	130	0	0.935534495	101325.538	101325.557	101325.538	101325.596	0.0586692787	0	0	0	0	0	3
109	131	0	0.944196852	101325.538	101325.556	101325.538	101325.588	0.0505846261	0	0	0	0	0	3
110	132	0	0.952859208	101325.537	101325.555	101325.537	101325.582	0.0448360408	0	0	0	0	0	3
111	133	0	0.961521565	101325.535	101325.554	101325.535	101325.575	0.0397098178	0	0	0	0	0	3
112	134	0	0.970183921	101325.535	101325.553	101325.535	101325.57	0.03510523	0	0	0	0	0	3
113	136	0	0.978846278	101325.537	101325.553	101325.535	101325.57	0.03510523	0	0	0	0	0	3
114	137	0	0.987508634	101325.535	101325.552	101325.535	101325.57	0.03510523	0	0	0	0	0	3
115	138	0	0.996170991	101325.54	101325.552	101325.535	101325.57	0.03510523	0	0	0	0	0	3
116	139	0	1.00483335	101325.537	101325.551	101325.535	101325.57	0.03510523	0.465540606	0	0	0	0	3
117	140	0	1.0134957	101325.539	101325.551	101325.535	101325.57	0.03510523	0.465540606	0	0	0	0	3
118	141	0	1.02215806	101325.537	101325.55	101325.535	101325.57	0.03510523	0.465540606	0	0	0	0	3
119	142	0	1.03082042	101325.539	101325.55	101325.535	101325.57	0.03510523	0.465540606	0	0	0	0	3
120	143	0	1.03948277	101325.535	101325.549	101325.535	101325.57	0.03510523	0.465540606	0	0	0	0	3
121	145	0	1.04814513	101325.539	101325.549	101325.535	101325.57	0.03510523	0.465540606	0	0	0	0	3
122	146	0	1.05680749	101325.537	101325.549	101325.535	101325.57	0.03510523	0.465540606	0	0	0	0	3
123	147	0	1.06546984	101325.538	101325.548	101325.535	101325.57	0.03510523	0.465540606	0	0	0	0	3
124	148	0	1.0741322	101325.535	101325.547	101325.535	101325.568	0.0332429855	0.465540606	0	0	0	0	3
125	149	0	1.08279455	101325.538	101325.547	101325.535	101325.567	0.0325226522	0.465540606	0	0	0	0	3
126	150	0	1.09145691	101325.534	101325.546	101325.534	101325.567	0.0329743036	0.465540606	0	0	0	0	3
127	151	0	1.10011927	101325.538	101325.546	101325.534	101325.567	0.0329743036	0.465540606	0	0	0	0	3
128	152	0	1.10878162	101325.533	101325.545	101325.533	101325.567	0.033880014	0.465540606	0	0	0	0	3
129	153	0	1.11744398	101325.534	101325.545	101325.533	101325.565	0.0320683225	0.465540606	0	0	0	0	3
130	155	0	1.12610634	101325.531	101325.544	101325.531	101325.565	0.0344362636	0.465540606	0	0	0	0	3
131	156	0	1.13476869	101325.532	101325.544	101325.531	101325.564	0.0337712457	0.465540606	0	0	0	0	3
132	157	0	1.14343105	101325.532	101325.543	101325.531	101325.564	0.0337344031	0.465540606	0	0	0	0	3
133	158	0	1.15209341	101325.533	101325.542	101325.531	101325.56	0.0294632893	0.465540606	0	0	0	0	3
134	159	0	1.16075576	101325.532	101325.542	101325.531	101325.56	0.0294624098	0.465540606	0	0	0	0	3
135	160	0	1.16941812	101325.534	101325.541	101325.531	101325.56	0.0289301872	0.465540606	0	0	0	0	3
136	161	0	1.17808048	101325.534	101325.541	101325.531	101325.558	0.0273425296	0.465540606	0	0	0	0	3
137	162	0	1.18674283	101325.534	101325.541	101325.531	101325.556	0.0253311359	0.465540606	0	0	0	0	3
138	163	0	1.19540519	101325.534	101325.54	101325.531	101325.555	0.024623351	0.465540606	0	0	0	0	3
139	164	0	1.20406755	101325.533	101325.54	101325.531	101325.551	0.0205242002	0.465540606	0	0	0	0	3
140	166	0	1.2127299	101325.535	101325.54	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
141	167	0	1.22139226	101325.535	101325.539	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
142	168	0	1.23005461	101325.537	101325.539	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
143	169	0	1.23871697	101325.535	101325.539	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
144	170	0	1.24737933	101325.538	101325.539	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
145	171	0	1.25604168	101325.537	101325.539	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
146	172	0	1.26470404	101325.539	101325.539	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
147	173	0	1.2733664	101325.539	101325.538	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
148	174	0	1.28202875	101325.538	101325.538	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
149	175	0	1.29069111	101325.536	101325.538	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
150	177	0	1.29935347	101325.536	101325.538	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
151	178	0	1.30801582	101325.534	101325.538	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
152	179	0	1.31667818	101325.536	101325.538	101325.531	101325.55	0.0196829705	0.465540606	0	0	0	0	3
153	180	0	1.32534054	101325.535	101325.537	101325.531	101325.547	0.0165589535	0.465540606	0	0	0	0	3
154	181	0	1.33400289	101325.539	101325.537	101325.531	101325.547	0.0165589535	0.465540606	0	0	0	0	3
155	182	0	1.34266525	101325.535	101325.537	101325.531	101325.547	0.0161021745	0.465540606	0	0	0	0	3
156	183	0	1.3513276	101325.536	101325.537	101325.531	101325.547	0.0161021745	0.465540606	0	0	0	0	3
157	184	0	1.35998996	101325.536	101325.537	101325.531	101325.544	0.0137245446	0.465540606	0	0	0	0	3
158	185	0	1.36865232	101325.535	101325.537	101325.531	101325.544	0.0137245446	0.465540606	0	0	0	0	3
