Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
54	31	0	0.624601445	293.273976	293.251382	293.210562	293.273976	0.0426812302	0	0	0	0	0	3
55	32	0	0.636168139	293.274107	293.252665	293.210562	293.274107	0.0432344402	0	0	0	0	0	3
56	32	0	0.647734832	293.274219	293.253955	293.210562	293.274219	0.0439980714	0	0	0	0	0	3
57	33	0	0.659301525	293.274319	293.255274	293.210562	293.274319	0.0449878744	0	0	0	0	0	3
58	33	0	0.670868219	293.274417	293.256634	293.210562	293.274417	0.0461863668	0	0	0	0	0	3
59	34	0	0.682434912	293.274499	293.258038	293.210562	293.274499	0.0475834753	0	0	0	0	0	3
60	35	0	0.694001606	293.274567	293.259493	293.21063	293.274567	0.0490278455	0	0	0	0	0	3
61	35	0	0.705568299	293.274632	293.260948	293.213368	293.274632	0.0503211745	0	0	0	0	0	3
62	36	0	0.717134993	293.274688	293.262341	293.21832	293.274688	0.0513098751	0	0	0	0	0	3
63	36	0	0.728701686	293.274738	293.263623	293.22454	293.274738	0.0501981961	0	0	0	0	0	3
64	37	0	0.740268379	293.274782	293.264765	293.235005	293.274782	0.0397771197	0	0	0	0	0	3
65	38	0	0.751835073	293.274823	293.26567	293.243291	293.274823	0.0315322689	0	0	0	0	0	3
66	38	0	0.763401766	293.274858	293.266388	293.244295	293.274858	0.0305622816	0	0	0	0	0	3
67	39	0	0.77496846	293.274907	293.266996	293.244295	293.274907	0.0306117665	0	0	0	0	0	3
68	39	0	0.786535153	293.274948	293.267571	293.244295	293.274948	0.0306530218	0	0	0	0	0	3
69	40	0	0.798101847	293.274979	293.268173	293.244295	293.274979	0.0306831837	0	0	0	0	0	3
70	41	0	0.80966854	293.275007	293.268848	293.244295	293.275007	0.0307113383	0	0	0	0	0	3
71	42	0	0.821235233	293.275039	293.269547	293.245952	293.275039	0.029086504	0	0	0	0	0	3
72	42	0	0.832801927	293.275071	293.270209	293.249205	293.275071	0.0258654629	0	0	0	0	0	3
73	43	0	0.84436862	293.275099	293.270797	293.252674	293.275099	0.0224252235	0	0	0	0	0	3
74	43	0	0.855935314	293.275128	293.271308	293.256266	293.275128	0.0188620801	0	0	0	0	0	3
75	44	0	0.867502007	293.275156	293.271737	293.258532	293.275156	0.0166238274	0	0	0	0	0	3
76	45	0	0.879068701	293.275192	293.272116	293.260133	293.275192	0.0150589596	0	0	0	0	0	3
77	45	0	0.890635394	293.275221	293.272459	293.261466	293.275221	0.0137559699	0	0	0	0	0	3
78	46	0	0.902202087	293.275254	293.272772	293.262688	293.275254	0.0125664738	0	0	0	0	0	3
79	46	0	0.913768781	293.275281	293.273058	293.264278	293.275281	0.0110034182	0	0	0	0	0	3
80	47	0	0.925335474	293.275308	293.273309	293.265611	293.275308	0.00969744164	0	0	0	0	0	3
81	47	0	0.936902168	293.275325	293.27353	293.266695	293.275325	0.00863011849	0	0	0	0	0	3
82	48	0	0.948468861	293.275357	293.273727	293.267595	293.275357	0.00776225237	0	0	0	0	0	3
83	49	0	0.960035555	293.275378	293.273903	293.268342	293.275378	0.00703563552	0	0	0	0	0	3
84	49	0	0.971602248	293.275404	293.274064	293.269279	293.275404	0.00612482444	0	0	0	0	0	3
85	50	0	0.983168941	293.275417	293.274203	293.270036	293.275417	0.00538157564	0	0	0	0	0	3
86	51	0	0.994735635	293.275427	293.274326	293.270722	293.275427	0.00470493078	0	0	0	0	0	3
87	51	0	1.00630233	293.275443	293.274433	293.271252	293.275443	0.00419085075	0.00216030139	0	0	0	0	3
