Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
20	16	0	0.19817155	0.673780748	0.871175499	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
21	17	0	0.208080127	0.678134999	0.861983094	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
22	18	0	0.217988705	0.693667664	0.854332393	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
23	19	0	0.227897282	0.707972724	0.847968929	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
24	19	0	0.23780586	0.722102511	0.842724495	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
25	20	0	0.247714437	0.732224357	0.83830449	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
26	21	0	0.257623014	0.733741273	0.834282827	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
27	22	0	0.267531592	0.72051971	0.830069379	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
28	23	0	0.277440169	0.701240941	0.825468363	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
29	23	0	0.287348747	0.682323115	0.82053232	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
30	24	0	0.297257324	0.665267442	0.815356824	0.662283972	1.32514188	0.392718944	0	0	0	0	0	3
31	25	0	0.307165902	0.64739621	0.80993874	0.64739621	1.32514188	0.392718944	0	0	0	0	0	3
32	25	0	0.317074479	0.630342171	0.804326347	0.630342171	1.32514188	0.392718944	0	0	0	0	0	3
33	26	0	0.326983057	0.615119545	0.798592808	0.615119545	1.32514188	0.392718944	0	0	0	0	0	3
34	27	0	0.336891634	0.60038553	0.792763182	0.60038553	1.32514188	0.392718944	0	0	0	0	0	3
35	27	0	0.346800212	0.587560105	0.786900237	0.587560105	1.32514188	0.392718944	0	0	0	0	0	3
36	28	0	0.356708789	0.575676894	0.781032922	0.575676894	1.32514188	0.392718944	0	0	0	0	0	3
37	29	0	0.366617367	0.563195415	0.775145421	0.563195415	1.32514188	0.392718944	0	0	0	0	0	3
38	30	0	0.376525944	0.551238259	0.769253128	0.551238259	1.32514188	0.392718944	0	0	0	0	0	3
39	30	0	0.386434522	0.539595238	0.763364464	0.539595238	1.32514188	0.392718944	0	0	0	0	0	3
40	31	0	0.396343099	0.529235238	0.757511233	0.529235238	1.32514188	0.392718944	0	0	0	0	0	3
41	32	0	0.406251677	0.519459192	0.751705086	0.519459192	1.32514188	0.392718944	0	0	0	0	0	3
42	32	0	0.416160254	0.509063833	0.745927913	0.509063833	1.32514188	0.392718944	0	0	0	0	0	3
43	33	0	0.426068832	0.501039624	0.740232837	0.501039624	1.32514188	0.393430532	0	0	0	0	0	3
44	34	0	0.435977409	0.492155739	0.734594721	0.492155739	1.32514188	0.399068648	0	0	0	0	0	3
45	35	0	0.445885987	0.488646254	0.729129199	0.488646254	1.32514188	0.40453417	0	0	0	0	0	3
46	35	0	0.455794564	0.485850426	0.72384053	0.485850426	1.32514188	0.409822839	0	0	0	0	0	3
47	36	0	0.465703142	0.483550724	0.718727981	0.483550724	1.32514188	0.414935388	0	0	0	0	0	3
48	37	0	0.475611719	0.482523335	0.713807051	0.482523335	1.32514188	0.419856318	0	0	0	0	0	3
49	37	0	0.485520297	0.482783443	0.709092284	0.482523335	1.32514188	0.424571085	0	0	0	0	0	3
50	38	0	0.495428874	0.483080293	0.704572044	0.482523335	1.32514188	0.429091325	0	0	0	0	0	3
51	39	0	0.505337451	0.480940165	0.700187105	0.480940165	1.32514188	0.433476264	0	0	0	0	0	3
52	39	0	0.515246029	0.480905693	0.695088306	0.480905693	1.32514188	0.438575063	0	0	0	0	0	3
53	40	0	0.525154606	0.480616277	0.685131649	0.480616277	1.32514188	0.44853172	0	0	0	0	0	3
54	41	0	0.535063184	0.480806473	0.670940933	0.480616277	1.32514188	0.462722435	0	0	0	0	0	3
55	41	0	0.544971761	0.480650055	0.654800979	0.480616277	1.32514188	0.478862389	0	0	0	0	0	3
56	42	0	0.554880339	0.479498543	0.638219738	0.479498543	1.23916743	0.495443631	0	0	0	0	0	3
57	43	0	0.564788916	0.479189976	0.623318219	0.479189976	1.09839192	0.505306372	0	0	0	0	0	3
58	44	0	0.574697494	0.479273735	0.611178646	0.479189976	0.972375531	0.493185555	0	0	0	0	0	3
59	44	0	0.584606071	0.479206417	0.601508664	0.479189976	0.882864048	0.403674072	0	0	0	0	0	3
60	45	0	0.594514649	0.479648684	0.59360248	0.479189976	0.812659533	0.333469556	0	0	0	0	0	3
61	46	0	0.604423226	0.479806836	0.587075957	0.479189976	0.749152273	0.269962296	0	0	0	0	0	3
62	47	0	0.614331804	0.480326816	0.581804869	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
63	47	0	0.624240381	0.480733089	0.577381176	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
64	48	0	0.634148959	0.481296684	0.573301972	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
65	49	0	0.644057536	0.481679239	0.569341099	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
66	50	0	0.653966114	0.48172439	0.565349038	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
67	50	0	0.663874691	0.481864905	0.561601372	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
68	51	0	0.673783269	0.482258182	0.557983163	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
69	52	0	0.683691846	0.481696065	0.554378023	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
70	52	0	0.693600424	0.481629055	0.550835769	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
71	53	0	0.703509001	0.481766838	0.547070791	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
72	54	0	0.713417579	0.480799849	0.543201474	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
73	54	0	0.723326156	0.48039246	0.539019607	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
74	55	0	0.733234734	0.480104451	0.534551602	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
75	56	0	0.743143311	0.479687889	0.529798374	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
76	57	0	0.753051888	0.479712656	0.524847164	0.479189976	0.733741273	0.254551297	0	0	0	0	0	3
77	57	0	0.762960466	0.479165322	0.519855479	0.479165322	0.72051971	0.241354388	0	0	0	0	0	3
78	58	0	0.772869043	0.478903294	0.515117902	0.478903294	0.701240941	0.222337647	0	0	0	0	0	3
79	59	0	0.782777621	0.479231265	0.510764771	0.478903294	0.682323115	0.203419821	0	0	0	0	0	3
80	60	0	0.792686198	0.478264827	0.506763628	0.478264827	0.665267442	0.187002615	0	0	0	0	0	3
81	60	0	0.802594776	0.478416174	0.503099878	0.478264827	0.64739621	0.169131383	0	0	0	0	0	3
82	61	0	0.812503353	0.478414257	0.499786506	0.478264827	0.630342171	0.152077344	0	0	0	0	0	3
83	62	0	0.822411931	0.478099327	0.496801352	0.478099327	0.615119545	0.137020218	0	0	0	0	0	3
84	62	0	0.832320508	0.478424163	0.494121051	0.478099327	0.60038553	0.122286203	0	0	0	0	0	3
85	63	0	0.842229086	0.47823269	0.491725897	0.478099327	0.587560105	0.109460778	0	0	0	0	0	3
86	64	0	0.852137663	0.478063471	0.489578904	0.478063471	0.575676894	0.0976134229	0	0	0	0	0	3
87	64	0	0.862046241	0.478048492	0.487664622	0.478048492	0.563195415	0.0851469222	0	0	0	0	0	3
88	65	0	0.871954818	0.478202402	0.485998092	0.478048492	0.551238259	0.0731897665	0	0	0	0	0	3
89	66	0	0.881863396	0.478113826	0.48456428	0.478048492	0.539595238	0.0615467454	0	0	0	0	0	3
90	67	0	0.891771973	0.478107157	0.483358631	0.478048492	0.529235238	0.0511867453	0	0	0	0	0	3
91	67	0	0.901680551	0.478320775	0.482360308	0.478048492	0.519459192	0.0414106995	0	0	0	0	0	3
92	68	0	0.911589128	0.477714414	0.481541783	0.477714414	0.509063833	0.0313494191	0	0	0	0	0	3
93	69	0	0.921497706	0.477831184	0.480929378	0.477714414	0.501039624	0.0233252097	0	0	0	0	0	3
94	69	0	0.931406283	0.478083783	0.480479264	0.477714414	0.492155739	0.0144413243	0	0	0	0	0	3
95	70	0	0.941314861	0.477470303	0.480191314	0.477470303	0.488646254	0.0111759509	0	0	0	0	0	3
96	71	0	0.951223438	0.477508766	0.479972932	0.477470303	0.485850426	0.00838012332	0	0	0	0	0	3
97	71	0	0.961132016	0.477634171	0.479811829	0.477470303	0.483550724	0.00608042154	0	0	0	0	0	3
98	72	0	0.971040593	0.477166163	0.479686642	0.477166163	0.483080293	0.00591412974	0	0	0	0	0	3
99	73	0	0.980949171	0.477202263	0.479582307	0.477166163	0.483080293	0.00591412974	0	0	0	0	0	3
100	74	0	0.990857748	0.477277853	0.479474354	0.477166163	0.483080293	0.00591412974	0	0	0	0	0	3
101	76	0	1.00076633	0.477353491	0.479362064	0.477166163	0.482258182	0.00509201875	0.0254392716	0	100	0	0	3
102	77	0	1.0106749	0.477050896	0.479285804	0.477050896	0.482258182	0.00520728566	0.0254427296	0	100	0	0	3
103	77	0	1.02058348	0.477201117	0.479213165	0.477050896	0.482258182	0.00520728566	0.0254427296	0	100	0	0	3
104	78	0	1.03049206	0.47714971	0.479145193	0.477050896	0.482258182	0.00520728566	0.0254427296	0	100	0	0	3
105	79	0	1.04040064	0.476720915	0.479065084	0.476720915	0.482258182	0.0055372671	0.0254452044	0	100	0	0	3
106	79	0	1.05030921	0.477075968	0.478995004	0.476720915	0.482258182	0.0055372671	0.0254392716	0	100	0	0	3
107	80	0	1.06021779	0.476875195	0.478943566	0.476720915	0.482258182	0.0055372671	0.0254392716	0	100	0	0	3
108	81	0	1.07012637	0.476516837	0.478891151	0.476516837	0.482258182	0.00574134507	0.0254392716	0	100	0	0	3
109	82	0	1.08003495	0.477177306	0.478850045	0.476516837	0.482258182	0.00574134507	0.0254392716	0	100	0	0	3
110	82	0	1.08994352	0.476877074	0.478804371	0.476516837	0.482258182	0.00574134507	0.0254392716	0	100	0	0	3
111	83	0	1.0998521	0.476759336	0.478747717	0.476516837	0.482258182	0.00574134507	0.0254392716	0	100	0	0	3
112	84	0	1.10976068	0.477005263	0.478692785	0.476516837	0.482258182	0.00574134507	0.0254392716	0	100	0	0	3
113	84	0	1.11966926	0.476808595	0.4786238	0.476516837	0.482258182	0.00574134507	0.0254392716	0	100	0	0	3
114	85	0	1.12957783	0.476502068	0.478540839	0.476502068	0.482258182	0.00575611387	0.0254392716	0	100	0	0	3
115	86	0	1.13948641	0.47676621	0.478452006	0.476502068	0.482258182	0.00575611387	0.0254392716	0	100	0	0	3
116	87	0	1.14939499	0.476518863	0.478350822	0.476502068	0.482258182	0.00575611387	0.0254392716	0	100	0	0	3
117	87	0	1.15930357	0.476262371	0.478243724	0.476262371	0.482258182	0.00599581085	0.0254392716	0	100	0	0	3
118	88	0	1.16921214	0.476477798	0.478138094	0.476262371	0.482258182	0.00599581085	0.0254392716	0	100	0	0	3
119	89	0	1.17912072	0.476104388	0.478017431	0.476104388	0.481766838	0.00566244965	0.0254392716	0	100	0	0	3
120	89	0	1.1890293	0.476520753	0.477915955	0.476104388	0.481766838	0.00566244965	0.0254392716	0	100	0	0	3
121	90	0	1.19893788	0.476116716	0.47780787	0.476104388	0.481766838	0.00566244965	0.0254392716	0	100	0	0	3
122	91	0	1.20884645	0.476220139	0.477699111	0.476104388	0.480799849	0.00469546083	0.0254392716	0	100	0	0	3
123	92	0	1.21875503	0.476764619	0.477619989	0.476104388	0.48039246	0.00428807216	0.0254392716	0	100	0	0	3
124	92	0	1.22866361	0.476150503	0.477536813	0.476104388	0.480104451	0.00400006318	0.0254392716	0	100	0	0	3
125	93	0	1.23857219	0.476556854	0.477467252	0.476104388	0.479712656	0.00360826784	0.0254392716	0	100	0	0	3
126	94	0	1.24848076	0.47643262	0.477403424	0.476104388	0.479712656	0.00360826784	0.0254392716	0	100	0	0	3
127	94	0	1.25838934	0.476233679	0.477335208	0.476104388	0.479231265	0.00312687715	0.0254392716	0	100	0	0	3
128	95	0	1.26829792	0.476612414	0.477285151	0.476104388	0.479231265	0.00312687715	0.0254392716	0	100	0	0	3
129	96	0	1.27820649	0.476103272	0.477230249	0.476103272	0.479231265	0.00312799325	0.0254392716	0	100	0	0	3
130	96	0	1.28811507	0.476432988	0.477175381	0.476103272	0.478424163	0.002320891	0.0254392716	0	100	0	0	3
131	97	0	1.29802365	0.476434926	0.4771395	0.476103272	0.478424163	0.002320891	0.0254392716	0	100	0	0	3
132	98	0	1.30793223	0.475961722	0.477091374	0.475961722	0.478424163	0.00246244044	0.0254392716	0	100	0	0	3
133	99	0	1.3178408	0.476382003	0.477051526	0.475961722	0.478424163	0.00246244044	0.0254392716	0	100	0	0	3
134	99	0	1.32774938	0.476220624	0.477014688	0.475961722	0.478424163	0.00246244044	0.0254392716	0	100	0	0	3
135	100	0	1.33765796	0.475815641	0.476963541	0.475815641	0.478320775	0.00250513429	0.0254392716	0	100	0	0	3
136	101	0	1.34756654	0.476091067	0.476921548	0.475815641	0.478320775	0.00250513429	0.0254392716	0	100	0	0	3
137	101	0	1.35747511	0.476015501	0.476881392	0.475815641	0.478320775	0.00250513429	0.0254392716	0	100	0	0	3
138	102	0	1.36738369	0.475934204	0.476839935	0.475815641	0.478320775	0.00250513429	0.0254392716	0	100	0	0	3
139	103	0	1.37729227	0.476330778	0.476803237	0.475815641	0.478320775	0.00250513429	0.0254392716	0	100	0	0	3
140	103	0	1.38720085	0.476074166	0.476763244	0.475815641	0.478320775	0.00250513429	0.0254392716	0	100	0	0	3
141	104	0	1.39710942	0.476155187	0.47672497	0.475815641	0.478320775	0.00250513429	0.0254392716	0	100	0	0	3
142	105	0	1.407018	0.476233537	0.476684043	0.475815641	0.478083783	0.00226814258	0.0254392716	0	100	0	0	3
143	106	0	1.41692658	0.475836084	0.476647213	0.475815641	0.478083783	0.00226814258	0.0254392716	0	100	0	0	3
144	106	0	1.42683516	0.476153101	0.47661431	0.475815641	0.478083783	0.00226814258	0.0254392716	0	100	0	0	3
145	107	0	1.43674373	0.476188096	0.476577139	0.475815641	0.477634171	0.00181853016	0.0254392716	0	100	0	0	3
146	108	0	1.44665231	0.475856346	0.476545493	0.475815641	0.477634171	0.00181853016	0.0254392716	0	100	0	0	3
147	108	0	1.45656089	0.476194392	0.476519721	0.475815641	0.477634171	0.00181853016	0.0254392716	0	100	0	0	3
148	109	0	1.46646947	0.475896132	0.476485642	0.475815641	0.477353491	0.00153785023	0.0254392716	0	100	0	0	3
