Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
57	43	0	0.564788916	-153.792266	-200.049096	-352.520277	-153.792266	162.174119	0.5	0	0	1	0	3
58	44	0	0.574697494	-153.819148	-196.152995	-312.076303	-153.792266	158.284037	0.5	0	0	1	0	3
59	44	0	0.584606071	-153.797543	-193.04949	-283.348295	-153.792266	129.556029	0.5	0	0	1	0	3
60	45	0	0.594514649	-153.939485	-190.512062	-260.816706	-153.792266	107.02444	0.5	0	0	1	0	3
61	46	0	0.604423226	-153.990242	-188.417426	-240.434549	-153.792266	86.6422825	0.5	0	0	1	0	3
62	47	0	0.614331804	-154.157126	-186.725711	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
63	47	0	0.624240381	-154.287516	-185.305962	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
64	48	0	0.634148959	-154.468397	-183.996773	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
65	49	0	0.644057536	-154.591175	-182.725562	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
66	50	0	0.653966114	-154.605666	-181.444341	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
67	50	0	0.663874691	-154.650764	-180.241558	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
68	51	0	0.673783269	-154.776983	-179.080322	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
69	52	0	0.683691846	-154.596576	-177.92328	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
70	52	0	0.693600424	-154.575069	-176.786422	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
71	53	0	0.703509001	-154.619289	-175.578081	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
72	54	0	0.713417579	-154.308942	-174.336254	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
73	54	0	0.723326156	-154.178194	-172.994117	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
74	55	0	0.733234734	-154.08576	-171.560146	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
75	56	0	0.743143311	-153.952067	-170.034635	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
76	57	0	0.753051888	-153.960016	-168.445583	-235.488509	-153.792266	81.696243	0.5	0	0	1	0	3
77	57	0	0.762960466	-153.784353	-166.84354	-231.245152	-153.784353	77.4607987	0.5	0	0	1	0	3
78	58	0	0.772869043	-153.700258	-165.323052	-225.057782	-153.700258	71.3575247	0.5	0	0	1	0	3
79	59	0	0.782777621	-153.805517	-163.925949	-218.986254	-153.700258	65.2859968	0.5	0	0	1	0	3
80	60	0	0.792686198	-153.495347	-162.641813	-213.51237	-153.495347	60.0170232	0.5	0	0	1	0	3
81	60	0	0.802594776	-153.54392	-161.465962	-207.776738	-153.495347	54.2813915	0.5	0	0	1	0	3
82	61	0	0.812503353	-153.543305	-160.402561	-202.303378	-153.495347	48.8080314	0.5	0	0	1	0	3
