Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
64	152	0	0.4735347	101292.971	101343.779	100977.747	101838.326	216.779641	0	0	0	0	0	3
65	154	0	0.480933679	101295.334	101343.034	100977.747	101838.326	216.779641	0	0	0	0	0	3
66	156	0	0.488332659	101297.752	101342.347	100977.747	101838.326	216.779641	0	0	0	0	0	3
67	158	0	0.495731639	101299.992	101341.715	100977.747	101838.326	216.779641	0	0	0	0	0	3
68	160	0	0.503130618	101302.175	101341.134	100977.747	101838.326	216.779641	0	0	0	0	0	3
69	162	0	0.510529598	101304.199	101340.808	100977.747	101838.326	215.318889	0	0	0	0	0	3
70	165	0	0.517928578	101306.09	101340.466	100977.747	101838.326	213.132151	0	0	0	0	0	3
71	167	0	0.525327557	101307.823	101340.075	100977.747	101838.326	210.011307	0	0	0	0	0	3
72	169	0	0.532726537	101309.36	101339.588	100977.747	101838.326	205.702269	0	0	0	0	0	3
73	171	0	0.540125517	101310.766	101338.942	100977.747	101838.326	204.218945	0	0	0	0	0	3
74	173	0	0.547524496	101311.971	101338.028	100977.747	101838.326	205.132767	0	0	0	0	0	3
75	175	0	0.554923476	101313.173	101336.736	100977.747	101838.326	206.424824	0	0	0	0	0	3
76	177	0	0.562322456	101314.049	101334.929	100977.747	101838.326	208.231476	0	0	0	0	0	3
77	179	0	0.569721435	101314.898	101332.413	100977.747	101838.326	210.748211	0	0	0	0	0	3
78	181	0	0.577120415	101315.684	101328.963	100977.747	101838.326	214.197397	0	0	0	0	0	3
79	183	0	0.584519395	101316.405	101324.283	100977.747	101838.326	218.878148	0	0	0	0	0	3
80	186	0	0.591918375	101317.052	101318.636	100977.747	101838.326	224.525118	0	0	0	0	0	3
81	188	0	0.599317354	101317.66	101312.125	100977.747	101838.326	231.03597	0	0	0	0	0	3
82	190	0	0.606716334	101318.104	101304.872	100977.747	101838.326	238.288832	0	0	0	0	0	3
83	192	0	0.614115314	101318.607	101297.229	100977.747	101810.181	245.931767	0	0	0	0	0	3
84	194	0	0.621514293	101318.903	101290.004	100977.747	101714.823	253.156446	0	0	0	0	0	3
85	197	0	0.628913273	101319.282	101284.188	100977.747	101570.524	258.973229	0	0	0	0	0	3
86	199	0	0.636312253	101319.691	101280.499	100977.747	101440.785	255.365455	0	0	0	0	0	3
87	201	0	0.643711232	101320.01	101279.256	100977.747	101440.785	242.090761	0	0	0	0	0	3
88	203	0	0.651110212	101320.34	101280.356	100977.747	101440.785	221.005807	0	0	0	0	0	3
89	205	0	0.658509192	101320.639	101283.916	100977.747	101440.785	198.112101	0	0	0	0	0	3
90	207	0	0.665908171	101321.056	101288.688	100977.747	101440.785	176.389458	0	0	0	0	0	3
91	209	0	0.673307151	101321.321	101293.74	100994.345	101440.785	157.168616	0	0	0	0	0	3
92	211	0	0.680706131	101321.612	101298.553	101030.584	101440.785	140.934986	0	0	0	0	0	3
93	213	0	0.68810511	101322.004	101302.839	101123.035	101440.785	129.505918	0	0	0	0	0	3
94	216	0	0.69550409	101322.258	101305.768	101223.981	101440.785	122.662175	0	0	0	0	0	3
95	218	0	0.70290307	101322.507	101307.217	101271.484	101440.785	122.393747	0	0	0	0	0	3
96	220	0	0.710302049	101322.807	101307.242	101271.484	101440.785	122.393747	0	0	0	0	0	3
97	222	0	0.717701029	101323.142	101306.141	101271.484	101440.785	122.393747	0	0	0	0	0	3
98	224	0	0.725100009	101323.417	101304.415	101271.484	101439.437	122.393747	0	0	0	0	0	3
99	226	0	0.732498988	101323.752	101302.714	101271.484	101395.54	122.202818	0	0	0	0	0	3
100	228	0	0.739897968	101324.042	101301.662	101271.484	101343.419	71.9349627	0	0	0	0	0	3
101	234	0	0.747296948	101324.412	101301.383	101271.484	101324.412	52.9283555	0	0	0	0	0	3
102	236	0	0.754695928	101324.691	101301.685	101271.484	101324.691	53.2071021	0	0	0	0	0	3
103	238	0	0.762094907	101325.029	101302.308	101271.484	101325.029	53.5448415	0	0	0	0	0	3
104	240	0	0.769493887	101325.266	101303.099	101271.972	101325.266	53.2946183	0	0	0	0	0	3
105	243	0	0.776892867	101325.623	101303.888	101274.456	101325.623	51.1665596	0	0	0	0	0	3
106	245	0	0.784291846	101325.897	101304.644	101275.811	101325.897	50.0859172	0	0	0	0	0	3
107	247	0	0.791690826	101326.162	101305.385	101275.811	101326.162	50.3503366	0	0	0	0	0	3
108	248	0	0.799089806	101326.389	101306.128	101276.436	101326.389	49.9532793	0	0	0	0	0	3
109	250	0	0.806488785	101326.681	101306.867	101277.757	101326.681	48.9244499	0	0	0	0	0	3
110	252	0	0.813887765	101326.881	101307.59	101279.725	101326.881	47.1558634	0	0	0	0	0	3
111	254	0	0.821286745	101327.059	101308.286	101281.977	101327.059	45.0823812	0	0	0	0	0	3
112	256	0	0.828685724	101327.194	101308.951	101283.827	101327.194	43.3662257	0	0	0	0	0	3
113	258	0	0.836084704	101327.406	101309.585	101283.827	101327.406	43.5782345	0	0	0	0	0	3
114	260	0	0.843483684	101327.57	101310.192	101283.827	101327.57	43.7423874	0	0	0	0	0	3
115	262	0	0.850882663	101327.831	101310.782	101283.827	101327.831	44.0037732	0	0	0	0	0	3
116	264	0	0.858281643	101328.026	101311.37	101283.827	101328.026	44.1988343	0	0	0	0	0	3
117	266	0	0.865680623	101328.301	101311.956	101283.827	101328.301	44.4740875	0	0	0	0	0	3
118	267	0	0.873079602	101328.495	101312.545	101283.827	101328.495	44.6672605	0	0	0	0	0	3
119	269	0	0.880478582	101328.801	101313.139	101283.827	101328.801	44.9734264	0	0	0	0	0	3
