Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
92	195	0	0.807030621	0	0	0	0	0	0	0	0	0	0	3
93	197	0	0.815802693	0	0	0	0	0	0	0	0	0	0	3
94	199	0	0.824574765	0	0	0	0	0	0	0	0	0	0	3
95	201	0	0.833346837	0	0	0	0	0	0	0	0	0	0	3
96	203	0	0.842118909	0	0	0	0	0	0	0	0	0	0	3
97	204	0	0.85089098	0	0	0	0	0	0	0	0	0	0	3
98	206	0	0.859663052	0	0	0	0	0	0	0	0	0	0	3
99	208	0	0.868435124	0	0	0	0	0	0	0	0	0	0	3
100	210	0	0.877207196	0	0	0	0	0	0	0	0	0	0	3
101	214	0	0.885979268	0	0	0	0	0	0	0	0	0	0	3
102	216	0	0.89475134	0	0	0	0	0	0	0	0	0	0	3
103	218	0	0.903523412	0	0	0	0	0	0	0	0	0	0	3
104	220	0	0.912295484	0	0	0	0	0	0	0	0	0	0	3
105	222	0	0.921067556	0	0	0	0	0	0	0	0	0	0	3
106	225	0	0.929839628	0	0	0	0	0	0	0	0	0	0	3
107	227	0	0.9386117	0	0	0	0	0	0	0	0	0	0	3
108	229	0	0.947383772	0	0	0	0	0	0	0	0	0	0	3
109	231	0	0.956155844	0	0	0	0	0	0	0	0	0	0	3
110	233	0	0.964927916	0	0	0	0	0	0	0	0	0	0	3
111	235	0	0.973699988	0	0	0	0	0	0	0	0	0	0	3
112	236	0	0.98247206	0	0	0	0	0	0	0	0	0	0	3
113	238	0	0.991244132	0	0	0	0	0	0	0	0	0	0	3
114	240	0	1.0000162	0	0	0	0	0	5e-06	0	0	0	0	3
115	241	0	1.00878828	0	0	0	0	0	5e-06	0	0	0	0	3
116	243	0	1.01756035	0	0	0	0	0	5e-06	0	0	0	0	3
117	245	0	1.02633242	0	0	0	0	0	5e-06	0	0	0	0	3
118	247	0	1.03510449	0	0	0	0	0	5e-06	0	0	0	0	3
119	249	0	1.04387656	0	0	0	0	0	5e-06	0	0	0	0	3
120	250	0	1.05264864	0	0	0	0	0	5e-06	0	0	0	0	3
121	252	0	1.06142071	0	0	0	0	0	5e-06	0	0	0	0	3
122	254	0	1.07019278	0	0	0	0	0	5e-06	0	0	0	0	3
123	255	0	1.07896485	0	0	0	0	0	5e-06	0	0	0	0	3
124	257	0	1.08773692	0	0	0	0	0	5e-06	0	0	0	0	3
125	259	0	1.096509	0	0	0	0	0	5e-06	0	0	0	0	3
126	262	0	1.10528107	0	0	0	0	0	5e-06	0	0	0	0	3
127	263	0	1.11405314	0	0	0	0	0	5e-06	0	0	0	0	3
128	265	0	1.12282521	0	0	0	0	0	5e-06	0	0	0	0	3
129	267	0	1.13159728	0	0	0	0	0	5e-06	0	0	0	0	3
130	269	0	1.14036936	0	0	0	0	0	5e-06	0	0	0	0	3
131	271	0	1.14914143	0	0	0	0	0	5e-06	0	0	0	0	3
132	273	0	1.1579135	0	0	0	0	0	5e-06	0	0	0	0	3
133	274	0	1.16668557	0	0	0	0	0	5e-06	0	0	0	0	3
134	276	0	1.17545764	0	0	0	0	0	5e-06	0	0	0	0	3
135	278	0	1.18422972	0	0	0	0	0	5e-06	0	0	0	0	3
