Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
18	46	0	0.133181634	4.2244726	2.34540822	-2.42675245	5.19690554	2.33376446	0	0	0	0	0	3
19	48	0	0.140580614	4.23676786	2.44495346	-2.42675245	5.19690554	2.33376446	0	0	0	0	0	3
20	51	0	0.147979594	4.15094934	2.53025326	-2.42675245	5.19690554	2.33376446	0	0	0	0	0	3
21	53	0	0.155378573	5.34308256	2.66419751	-2.42675245	5.34308256	2.33376446	0	0	0	0	0	3
22	55	0	0.162777553	8.03763817	2.90844481	-2.42675245	8.03763817	2.33376446	0	0	0	0	0	3
23	57	0	0.170176533	10.7161362	3.24790966	-2.42675245	10.7161362	2.33376446	0	0	0	0	0	3
24	60	0	0.177575512	12.3735343	3.62814402	-2.42675245	12.3735343	2.68194142	0	0	0	0	0	3
25	62	0	0.184974492	13.1084148	4.00735485	-2.42675245	13.1084148	3.06115225	0	0	0	0	0	3
26	65	0	0.192373472	12.721291	4.34250624	-2.42675245	13.1084148	3.39630364	0	0	0	0	0	3
27	68	0	0.199772451	11.0776901	4.5919575	-2.42675245	13.1084148	3.6457549	0	0	0	0	0	3
28	71	0	0.207171431	9.11314862	4.75342861	-2.42675245	13.1084148	3.80722601	0	0	0	0	0	3
29	73	0	0.214570411	7.2437152	4.83930056	-2.42675245	13.1084148	3.89309796	0	0	0	0	0	3
30	75	0	0.22196939	5.71299488	4.8684237	-2.42675245	13.1084148	3.92222111	0	0	0	0	0	3
31	77	0	0.22936837	4.41505218	4.85379882	-2.42675245	13.1084148	3.92222111	0	0	0	0	0	3
32	79	0	0.23676735	4.23828403	4.83456398	-2.42675245	13.1084148	3.92222111	0	0	0	0	0	3
33	81	0	0.244166329	4.60858435	4.82771611	-2.42675245	13.1084148	3.92222111	0	0	0	0	0	3
34	84	0	0.251565309	5.18104313	4.83810808	-2.42675245	13.1084148	3.92222111	0	0	0	0	0	3
35	86	0	0.258964289	5.79271223	4.86538249	-2.42675245	13.1084148	3.92222111	0	0	0	0	0	3
36	88	0	0.266363269	6.24567641	4.90372398	-2.42675245	13.1084148	3.95752139	0	0	0	0	0	3
37	91	0	0.273762248	6.49376244	4.946698	-2.42675245	13.1084148	4.0004954	0	0	0	0	0	3
38	93	0	0.281161228	6.51458928	4.98795829	-2.42675245	13.1084148	4.0417557	0	0	0	0	0	3
39	95	0	0.288560208	6.3614671	5.02317647	-2.42675245	13.1084148	4.07697387	0	0	0	0	0	3
40	97	0	0.295959187	6.10284006	5.05016806	-2.42675245	13.1084148	4.10396546	0	0	0	0	0	3
41	99	0	0.303358167	5.81775329	5.06888965	-2.42675245	13.1084148	4.12268705	0	0	0	0	0	3
42	102	0	0.310757147	5.50872579	5.07936194	-2.42675245	13.1084148	4.13315934	0	0	0	0	0	3
43	105	0	0.318156126	5.23222431	5.08291688	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
44	107	0	0.325555106	5.01770086	5.08143469	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
45	110	0	0.332954086	4.82360491	5.07570514	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
46	112	0	0.340353065	4.66341907	5.0667424	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
47	114	0	0.347752045	4.52909256	5.05530304	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
48	116	0	0.355151025	4.40878809	5.04183398	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
49	119	0	0.362550004	4.31270551	5.02695381	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
50	121	0	0.369948984	4.25712406	5.01155721	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
51	123	0	0.377347964	4.22235454	4.99608265	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
52	125	0	0.384746943	4.21257866	4.98101527	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
53	128	0	0.392145923	4.2110542	4.9664877	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
54	130	0	0.399544903	4.21524547	4.95257581	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
55	132	0	0.406943882	4.20354685	4.9389571	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
56	134	0	0.414342862	4.17657159	4.92534307	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
